,DBA Name,Zip,n_failed,n_pwc,n_inspections,n_passed,most_recent_inspection,Chains,recent_pass,recent_pwc,recent_fail
4206,la fontanella,60608.0,3,0,13,9,2019-05-08,1,0.0,1.0,0.0
4207,la fortaleza de arcelia guerrero,60639.0,0,0,1,1,2019-04-23,1,0.0,1.0,0.0
4208,la fournette,60610.0,3,2,12,7,2019-07-31,2,1.0,0.0,0.0
4209,la fournette,60614.0,0,0,0,0,2013-08-29,2,1.0,0.0,0.0
4210,la france bakery,60632.0,2,0,8,6,2018-09-20,1,0.0,1.0,0.0
4211,la fuenta restaurante #2,60629.0,0,1,7,6,2019-07-31,1,0.0,1.0,0.0
4213,la fuente restaurant,60629.0,1,2,3,0,2020-01-22,1,0.0,1.0,0.0
4214,la gondola,60657.0,1,2,11,5,2019-04-16,1,0.0,1.0,0.0
4215,la gondola cucina italiana,60657.0,0,0,0,0,2011-02-15,1,1.0,0.0,0.0
4216,la gozadera latin restaurant & bar,60659.0,0,3,3,0,2019-07-22,1,0.0,1.0,0.0
4217,la grande viie,60611.0,0,0,0,0,2012-11-15,1,1.0,0.0,0.0
4219,la haciendita taqueria inc,60632.0,2,3,13,8,2019-03-20,1,0.0,1.0,0.0
4220,"la haciendita taqueria kedzie, inc.",60632.0,1,5,13,7,2019-01-04,1,0.0,1.0,0.0
4221,la huarachita,60641.0,0,0,1,1,2019-06-14,1,0.0,1.0,0.0
4222,la humita,60641.0,3,1,12,7,2019-11-15,1,0.0,1.0,0.0
4223,la iguanita restaurant,60632.0,2,1,8,5,2019-04-26,1,0.0,1.0,0.0
4224,la isla pequena,60647.0,1,0,1,0,2011-02-23,1,1.0,0.0,0.0
4225,la josie,60661.0,1,2,5,2,2019-09-04,1,0.0,1.0,0.0
4226,la lena,60647.0,5,1,14,8,2019-08-26,1,1.0,0.0,0.0
4227,la llamarada restaurant,60645.0,2,1,4,1,2019-02-06,1,0.0,1.0,0.0
4229,la mariposa michoacana,60660.0,1,1,6,4,2019-06-25,1,0.0,1.0,0.0
4230,la mejikana,60608.0,0,0,3,2,2019-05-24,1,0.0,1.0,0.0
4231,la mexicana grill llc,60613.0,0,0,1,0,2019-07-26,1,0.0,1.0,0.0
4232,la mezcalera,60623.0,0,0,0,0,2012-03-20,1,1.0,0.0,0.0
4233,la michoacana,60609.0,0,0,0,0,2018-11-05,3,1.0,0.0,0.0
4234,la michoacana,60632.0,0,0,0,0,2019-05-10,3,0.0,1.0,0.0
4235,la michoacana,60638.0,0,0,1,0,2019-07-10,3,0.0,1.0,0.0
4236,la michoacana  ice cream shop,60641.0,0,0,1,0,2019-11-08,1,0.0,1.0,0.0
4237,la michoacana - milwaukee,60618.0,0,0,0,0,2018-04-26,1,1.0,0.0,0.0
4238,la michoacana armitage t.j. llc,60639.0,1,0,2,1,2019-05-22,1,0.0,1.0,0.0
4239,la michoacana azteca,60652.0,1,1,3,0,2019-11-21,1,0.0,1.0,0.0
4240,la michoacana belmont,60618.0,1,0,1,0,2019-07-25,1,0.0,1.0,0.0
4241,"la michoacana bonita, inc",60617.0,0,0,1,1,2019-12-27,1,0.0,1.0,0.0
4242,la michoacana chascahelados inc.,60632.0,0,0,0,0,2019-05-17,1,0.0,1.0,0.0
4243,la michoacana d beatriz & alma,60638.0,3,1,4,0,2019-04-18,1,0.0,1.0,0.0
4244,la michoacana de martha llc,60632.0,2,0,8,4,2019-12-11,1,0.0,1.0,0.0
4245,la michoacana de martha llc.,60632.0,1,1,7,5,2019-01-10,1,0.0,1.0,0.0
4246,la michoacana de poncitlan,60632.0,0,0,5,2,2019-12-18,1,0.0,1.0,0.0
4247,la michoacana de tocumbo,60641.0,1,2,3,0,2020-01-28,1,0.0,1.0,0.0
4248,"la michoacana del panda, inc.",60608.0,0,0,1,1,2019-05-24,1,0.0,1.0,0.0
4249,la michoacana diversey llc,60639.0,0,0,1,1,2017-11-30,1,0.0,1.0,0.0
4250,"la michoacana don chuy, llc",60626.0,0,0,1,0,2019-05-22,1,0.0,1.0,0.0
4251,la michoacana favorita llc,60629.0,1,1,3,1,2019-08-29,1,0.0,1.0,0.0
4252,la michoacana frutileta #2,60639.0,0,0,0,0,2019-02-27,1,0.0,1.0,0.0
4253,la michoacana howard,60645.0,2,0,3,1,2020-01-06,1,1.0,0.0,0.0
4254,la michoacana ice cream shop 4,60639.0,2,2,9,5,2019-09-27,1,1.0,0.0,0.0
4255,la michoacana in pilsen,60608.0,0,0,0,0,2012-08-03,1,0.0,0.0,1.0
4256,la michoacana jugolandia #1 ltd,60632.0,0,0,1,1,2016-07-28,1,1.0,0.0,0.0
4257,la michoacana los primos,60632.0,0,2,5,3,2019-03-29,1,0.0,1.0,0.0
4258,la michoacana premiium,60632.0,0,1,2,0,2019-09-18,1,0.0,1.0,0.0
4259,la michoacana premium,60608.0,0,0,0,0,2019-03-20,2,0.0,1.0,0.0
4260,la michoacana premium,60625.0,1,0,6,4,2020-01-28,2,0.0,1.0,0.0
4261,la michoacana prime,60639.0,0,0,0,0,2018-08-02,1,0.0,1.0,0.0
4262,la michoacana suprema,60629.0,1,0,8,6,2019-06-07,1,0.0,1.0,0.0
4263,la michoacana the green party inc.,60655.0,3,1,6,1,2019-03-29,1,0.0,1.0,0.0
4264,la michoacana y mas inc.,60638.0,0,2,2,0,2020-01-24,1,1.0,0.0,0.0
4265,la michoacana/ frutileta,60639.0,0,0,0,0,2018-08-22,1,0.0,1.0,0.0
4266,la michoacanna preferida,60638.0,0,0,0,0,2019-04-09,1,0.0,1.0,0.0
4267,la michoakana,60623.0,1,2,8,5,2019-04-15,1,0.0,1.0,0.0
4268,la mixteca poblana 2 llc,60629.0,6,1,13,6,2020-01-30,1,0.0,0.0,1.0
4269,la mom kitchen,60608.0,2,1,4,1,2019-09-05,1,1.0,0.0,0.0
4270,"la morenita michoacana, inc.",60629.0,0,0,4,3,2019-06-13,1,0.0,1.0,0.0
4271,la nacional,60618.0,1,1,2,0,2019-11-01,1,0.0,1.0,0.0
4272,la nonna,60618.0,0,1,5,3,2019-11-14,1,0.0,1.0,0.0
4273,la palapa inc.,60608.0,6,2,20,12,2020-01-23,1,0.0,1.0,0.0
4274,la palapita,60632.0,0,0,1,0,2019-10-23,1,1.0,0.0,0.0
4276,la palpa,60634.0,1,0,3,2,2019-08-16,1,0.0,1.0,0.0
4277,"la parrilla colombian steakhouse, llc",60634.0,6,2,19,11,2019-03-01,1,0.0,1.0,0.0
4278,la pasadita,60622.0,3,6,14,5,2020-01-17,1,0.0,1.0,0.0
4279,la pena restaurante,60641.0,1,3,19,7,2020-01-15,1,1.0,0.0,0.0
4280,la perla negra restaurant,60609.0,1,0,1,0,2012-08-09,1,1.0,0.0,0.0
4281,la perla tapatia,60647.0,2,2,12,8,2019-03-07,1,0.0,1.0,0.0
4282,la petite folie,60615.0,0,0,7,7,2019-04-03,1,0.0,1.0,0.0
4283,la petite pastry inc,60638.0,0,0,7,7,2018-06-14,1,1.0,0.0,0.0
4284,la pilluelita  de michoacan,60629.0,1,2,8,2,2019-06-14,1,1.0,0.0,0.0
4285,la piramide restaurant corporation,60625.0,0,0,2,2,2019-05-07,1,0.0,1.0,0.0
4286,la placita de durango,60632.0,0,6,13,6,2020-01-27,1,0.0,1.0,0.0
4287,la plena restaurant,60622.0,1,0,12,11,2019-04-18,1,0.0,1.0,0.0
4288,la puesta del sol,60608.0,0,0,1,1,2019-04-11,1,0.0,1.0,0.0
4289,la pulqueria,60608.0,0,1,3,0,2018-11-20,1,0.0,1.0,0.0
4290,"la quebrada #3, inc.",60632.0,1,5,12,6,2019-07-24,1,1.0,0.0,0.0
4291,la quebrada #5,60629.0,2,1,9,6,2019-05-23,1,0.0,1.0,0.0
4292,la quinta de los reyes,60630.0,1,0,1,0,2013-01-22,1,1.0,0.0,0.0
4293,la qunita inn & suites chicago lake shore,60615.0,2,1,4,1,2019-10-17,1,0.0,1.0,0.0
4294,la reyna michoacana inc.,60638.0,0,0,1,1,2019-12-20,1,0.0,1.0,0.0
4295,"la rica michoacana neveria, llc",60625.0,5,1,12,6,2019-12-09,1,1.0,0.0,0.0
4296,la roqueta restaurant,60623.0,1,0,10,9,2019-04-18,1,0.0,1.0,0.0
4297,"la salle cafe luna, inc.",60605.0,1,0,4,3,2019-09-11,1,0.0,1.0,0.0
4299,"la sardine,  inc.",60607.0,3,2,13,8,2019-05-24,1,0.0,1.0,0.0
4300,la scarola,60654.0,2,5,13,4,2019-12-09,1,0.0,1.0,0.0
4301,la sera cafe,60610.0,0,1,1,0,2011-08-11,1,0.0,1.0,0.0
4302,la sirena,60629.0,0,1,4,3,2019-06-26,1,0.0,1.0,0.0
4303,la sirena clandestina,60607.0,8,1,17,7,2019-11-13,1,1.0,0.0,0.0
4304,la storia,60610.0,0,1,8,6,2019-04-24,1,0.0,1.0,0.0
4305,la strada cafe,60647.0,0,2,9,7,2019-06-17,1,0.0,1.0,0.0
4306,la tapenade gate h14,60666.0,1,0,11,10,2019-09-17,1,1.0,0.0,0.0
4307,"la taqueria el primo,inc.",60641.0,0,0,1,0,2019-04-08,1,0.0,1.0,0.0
4308,la terraza,60623.0,1,0,1,0,2019-11-22,1,1.0,0.0,0.0
4309,la torta chilanga,60608.0,3,2,9,4,2019-02-21,1,0.0,1.0,0.0
4310,la torta chilanga #2,60632.0,2,1,5,2,2019-01-08,1,0.0,1.0,0.0
4311,la trailita,60608.0,0,0,0,0,2019-12-06,2,1.0,0.0,0.0
4312,la trailita,60639.0,2,0,4,1,2019-06-10,2,0.0,1.0,0.0
4313,la tropicana inc,60629.0,1,1,10,7,2019-12-06,1,0.0,1.0,0.0
4314,la vecchia trattoria inc,60634.0,1,0,2,0,2019-02-13,1,0.0,1.0,0.0
4315,la villa,60641.0,4,0,16,12,2019-12-17,1,0.0,1.0,0.0
4316,"la villita michoacana,corp",60634.0,1,0,3,0,2020-01-22,1,0.0,1.0,0.0
4317,la villita restaurant,60623.0,3,2,11,5,2019-04-08,1,0.0,1.0,0.0
4318,la vina del mar,60638.0,1,1,11,9,2019-05-20,1,0.0,1.0,0.0
4319,la viva kitchen,60641.0,4,1,10,5,2019-12-06,1,0.0,1.0,0.0
4320,laa-mushkila restaurant,60660.0,0,1,1,0,2019-09-03,1,0.0,1.0,0.0
4321,"labamba jalisco, inc.",60602.0,1,0,4,3,2019-01-17,1,0.0,1.0,0.0
4322,labriola bakery cafe,60611.0,6,3,14,5,2020-01-14,1,1.0,0.0,0.0
4323,lacasa del pueblo taqueria,60608.0,2,4,11,5,2017-12-18,1,1.0,0.0,0.0
4324,lady bug book cafe,60618.0,1,0,1,0,2013-04-04,1,1.0,0.0,0.0
4325,lady gregory's,60640.0,4,2,14,8,2019-01-11,1,0.0,1.0,0.0
4326,lady gregory's old town,60610.0,0,0,4,4,2019-06-05,1,0.0,1.0,0.0
4327,lago wine bar,60657.0,1,0,3,0,2017-12-13,1,1.0,0.0,0.0
4328,lagranja restaurant inc.,60641.0,2,0,6,4,2019-01-15,1,0.0,1.0,0.0
4329,lagunitas brewing company,60608.0,0,0,3,3,2019-06-20,1,0.0,1.0,0.0
4330,lahore food & grill,60659.0,0,1,7,2,2019-03-21,1,1.0,0.0,0.0
4331,laila's grand game room inc,60707.0,2,1,8,3,2019-04-26,1,0.0,1.0,0.0
4332,lake's best pizzeria,60612.0,2,1,8,3,2019-08-02,1,0.0,1.0,0.0
4333,lakebreeze,60660.0,3,1,5,1,2019-07-18,1,1.0,0.0,0.0
4334,lakeshore sport & fitness,60601.0,1,1,8,6,2019-10-11,2,0.0,1.0,0.0
4335,lakeshore sport & fitness,60614.0,2,7,13,4,2019-02-27,2,0.0,1.0,0.0
4336,lalo's mexican and tequila bar,60611.0,3,1,9,5,2019-07-05,1,0.0,1.0,0.0
4337,lalo's mexican restaurant,60607.0,3,2,14,9,2019-12-11,1,0.0,1.0,0.0
4338,land and lake kitchen,60601.0,0,1,3,2,2019-09-23,1,0.0,1.0,0.0
4339,landbirds,60647.0,0,0,1,1,2019-05-10,1,0.0,1.0,0.0
4340,landmark,60614.0,1,1,2,0,2012-12-07,1,1.0,0.0,0.0
4341,landmark century centre cinema,60657.0,0,1,4,2,2019-12-06,1,0.0,1.0,0.0
4342,langosta nayarita,60629.0,1,0,5,3,2019-05-30,1,0.0,1.0,0.0
4343,lans,60610.0,4,2,25,7,2019-12-17,1,0.0,1.0,0.0
4344,lanzhou doodles,60616.0,1,0,3,2,2019-06-12,1,0.0,1.0,0.0
4345,lao beijing restaurant,60616.0,1,0,1,0,2015-09-18,1,1.0,0.0,0.0
4346,lao hunan,60616.0,0,0,0,0,2015-08-20,1,1.0,0.0,0.0
4347,lao hunan chinese restaurant,60616.0,0,0,0,0,2012-04-12,1,1.0,0.0,0.0
4348,lao peng you llc,60622.0,1,0,2,0,2019-10-24,1,0.0,1.0,0.0
4349,lao sze chuan,60611.0,3,3,10,4,2019-03-07,3,0.0,1.0,0.0
4350,lao sze chuan,60616.0,1,1,7,3,2019-09-11,3,0.0,1.0,0.0
4351,lao sze chuan,60640.0,3,3,8,2,2019-10-17,3,0.0,1.0,0.0
4352,lao you ju chinese bar and restaurant,60616.0,0,0,0,0,2013-06-18,1,1.0,0.0,0.0
4353,lao yunnan,60616.0,5,0,12,6,2019-04-25,1,0.0,1.0,0.0
4354,lark,60657.0,2,0,6,2,2019-05-23,1,0.0,1.0,0.0
4355,larsa's mediterranean restaurant,60645.0,0,2,3,1,2019-05-03,1,0.0,1.0,0.0
4356,las  asadas,60647.0,0,2,10,8,2019-01-18,1,0.0,1.0,0.0
4357,las americas grill,60639.0,0,0,1,1,2019-10-29,1,1.0,0.0,0.0
4358,las brisas del mar,60632.0,2,3,13,8,2019-08-06,1,0.0,1.0,0.0
4359,las carnitas uruapan,60632.0,0,0,2,1,2019-10-18,1,0.0,1.0,0.0
4360,las cerezas inc.,60638.0,0,0,1,1,2019-11-05,1,0.0,1.0,0.0
4361,las cuartro perlas inc,60618.0,1,1,2,0,2019-03-19,1,0.0,1.0,0.0
4362,las delicias de la michoacana llc,60626.0,0,0,1,0,2020-01-10,1,1.0,0.0,0.0
4363,las delicias de michoacan,60626.0,1,1,6,4,2019-01-16,1,0.0,1.0,0.0
4364,las delicias de michoacan inc,60623.0,0,1,2,1,2016-10-21,1,1.0,0.0,0.0
4365,las delicias de morelia,60639.0,0,0,2,0,2018-09-07,1,0.0,1.0,0.0
4366,las delicias de puerto rico,60639.0,3,2,11,6,2019-08-19,1,1.0,0.0,0.0
4367,"las delicias latinas, inc.",60641.0,1,2,9,6,2020-01-13,1,0.0,1.0,0.0
4368,las esperanzas,60609.0,1,0,2,1,2019-04-16,1,0.0,1.0,0.0
4369,las fuentes,60614.0,2,4,11,5,2019-12-20,1,1.0,0.0,0.0
4370,las islas marias,60623.0,5,3,18,9,2019-03-13,6,1.0,0.0,0.0
4371,las islas marias,60632.0,3,4,15,8,2019-08-26,6,0.0,1.0,0.0
4372,las islas marias,60639.0,14,5,31,12,2019-11-08,6,1.0,0.0,0.0
4373,las islas marias,60641.0,2,2,4,0,2019-12-24,6,0.0,1.0,0.0
4374,las islas marias,60652.0,6,3,19,10,2019-12-04,6,0.0,1.0,0.0
4375,las islas marias,60707.0,8,3,20,8,2019-08-06,6,1.0,0.0,0.0
4376,las islas marias ii,60647.0,2,0,9,7,2019-04-19,1,0.0,1.0,0.0
4377,las islas marias mololoa,60626.0,0,0,1,1,2013-03-21,1,1.0,0.0,0.0
4378,las mananitas inc,60657.0,1,0,8,7,2019-10-02,1,0.0,1.0,0.0
4379,las maravillas restaurant,60632.0,1,0,2,1,2011-10-19,1,1.0,0.0,0.0
4380,las mojarras restaurant,60617.0,0,1,6,5,2019-08-14,1,0.0,1.0,0.0
4381,las palmas,60622.0,2,0,5,2,2019-10-16,1,0.0,1.0,0.0
4382,"las palmas of chicago on pulaski, inc.",60641.0,1,0,1,0,2015-07-20,1,1.0,0.0,0.0
4383,las picosas co,60629.0,1,4,14,9,2020-01-27,1,0.0,1.0,0.0
4384,las quecas,60623.0,1,2,10,7,2019-04-09,1,0.0,1.0,0.0
4385,las sisters inc.,60623.0,1,0,1,0,2019-11-25,1,1.0,0.0,0.0
4386,las tablas,60641.0,5,8,23,9,2020-01-09,1,1.0,0.0,0.0
4387,las tablas on lincoln,60657.0,6,1,16,8,2020-01-14,1,1.0,0.0,0.0
4388,las tres campanitas inc #2,60623.0,2,0,10,8,2019-05-31,1,1.0,0.0,0.0
4389,"las tres costenitas restaurant, inc.",60632.0,0,0,1,1,2019-06-26,1,0.0,1.0,0.0
4390,laschet's inn,60618.0,1,4,12,5,2019-07-11,1,1.0,0.0,0.0
4391,last bay beer company llc,60657.0,0,0,1,1,2013-05-09,1,1.0,0.0,0.0
4392,last call lounge,60638.0,0,0,4,4,2019-12-11,1,0.0,1.0,0.0
4393,late night thai and sushi,60657.0,2,1,7,4,2019-12-03,1,0.0,1.0,0.0
4394,latin american motorcycle association,60647.0,0,0,6,1,2016-10-25,1,1.0,0.0,0.0
4396,latin patio,60634.0,3,0,11,8,2019-02-25,1,0.0,1.0,0.0
4398,latinicity,60602.0,5,2,15,8,2019-12-17,1,0.0,1.0,0.0
4400,laura's pizza and pasta inc.,60609.0,1,1,2,0,2019-08-26,1,1.0,0.0,0.0
4401,lavash mediterranean grill,60661.0,1,1,5,2,2019-08-19,1,0.0,0.0,1.0
4403,law dawgs,60623.0,2,0,6,3,2019-06-27,1,0.0,1.0,0.0
